electrode,shank,shank_column,shank_row,x_um,y_um
4094,3,0,127,758,1905
4095,3,1,127,790,1905
4096,3,0,128,758,1920
4097,3,1,128,790,1920
4098,3,0,129,758,1935
4099,3,1,129,790,1935
4100,3,0,130,758,1950
4101,3,1,130,790,1950
4102,3,0,131,758,1965
4103,3,1,131,790,1965
4104,3,0,132,758,1980
4105,3,1,132,790,1980
4106,3,0,133,758,1995
4107,3,1,133,790,1995
4108,3,0,134,758,2010
4109,3,1,134,790,2010
4110,3,0,135,758,2025
4111,3,1,135,790,2025
4112,3,0,136,758,2040
4113,3,1,136,790,2040
4114,3,0,137,758,2055
4115,3,1,137,790,2055
4116,3,0,138,758,2070
4117,3,1,138,790,2070
4118,3,0,139,758,2085
4119,3,1,139,790,2085
4120,3,0,140,758,2100
4121,3,1,140,790,2100
4122,3,0,141,758,2115
4123,3,1,141,790,2115
4124,3,0,142,758,2130
4125,3,1,142,790,2130
4126,3,0,143,758,2145
4127,3,1,143,790,2145
4128,3,0,144,758,2160
4129,3,1,144,790,2160
4130,3,0,145,758,2175
4131,3,1,145,790,2175
4132,3,0,146,758,2190
4133,3,1,146,790,2190
4134,3,0,147,758,2205
4135,3,1,147,790,2205
4136,3,0,148,758,2220
4137,3,1,148,790,2220
4138,3,0,149,758,2235
4139,3,1,149,790,2235
4140,3,0,150,758,2250
4141,3,1,150,790,2250
4142,3,0,151,758,2265
4143,3,1,151,790,2265
4144,3,0,152,758,2280
4145,3,1,152,790,2280
4146,3,0,153,758,2295
4147,3,1,153,790,2295
4148,3,0,154,758,2310
4149,3,1,154,790,2310
4150,3,0,155,758,2325
4151,3,1,155,790,2325
4152,3,0,156,758,2340
4153,3,1,156,790,2340
4154,3,0,157,758,2355
4155,3,1,157,790,2355
4156,3,0,158,758,2370
4157,3,1,158,790,2370
4158,3,0,159,758,2385
4159,3,1,159,790,2385
4160,3,0,160,758,2400
4161,3,1,160,790,2400
4162,3,0,161,758,2415
4163,3,1,161,790,2415
4164,3,0,162,758,2430
4165,3,1,162,790,2430
4166,3,0,163,758,2445
4167,3,1,163,790,2445
4168,3,0,164,758,2460
4169,3,1,164,790,2460
4170,3,0,165,758,2475
4171,3,1,165,790,2475
4172,3,0,166,758,2490
4173,3,1,166,790,2490
4174,3,0,167,758,2505
4175,3,1,167,790,2505
4176,3,0,168,758,2520
4177,3,1,168,790,2520
4178,3,0,169,758,2535
4179,3,1,169,790,2535
4180,3,0,170,758,2550
4181,3,1,170,790,2550
4182,3,0,171,758,2565
4183,3,1,171,790,2565
4184,3,0,172,758,2580
4185,3,1,172,790,2580
4186,3,0,173,758,2595
4187,3,1,173,790,2595
4188,3,0,174,758,2610
4189,3,1,174,790,2610
4190,3,0,175,758,2625
4191,3,1,175,790,2625
4192,3,0,176,758,2640
4193,3,1,176,790,2640
4194,3,0,177,758,2655
4195,3,1,177,790,2655
4196,3,0,178,758,2670
4197,3,1,178,790,2670
4198,3,0,179,758,2685
4199,3,1,179,790,2685
4200,3,0,180,758,2700
4201,3,1,180,790,2700
4202,3,0,181,758,2715
4203,3,1,181,790,2715
4204,3,0,182,758,2730
4205,3,1,182,790,2730
4206,3,0,183,758,2745
4207,3,1,183,790,2745
4208,3,0,184,758,2760
4209,3,1,184,790,2760
4210,3,0,185,758,2775
4211,3,1,185,790,2775
4212,3,0,186,758,2790
4213,3,1,186,790,2790
4214,3,0,187,758,2805
4215,3,1,187,790,2805
4216,3,0,188,758,2820
4217,3,1,188,790,2820
4218,3,0,189,758,2835
4219,3,1,189,790,2835
4220,3,0,190,758,2850
4221,3,1,190,790,2850
4222,3,0,191,758,2865
4223,3,1,191,790,2865
4224,3,0,192,758,2880
4225,3,1,192,790,2880
4226,3,0,193,758,2895
4227,3,1,193,790,2895
4228,3,0,194,758,2910
4229,3,1,194,790,2910
4230,3,0,195,758,2925
4231,3,1,195,790,2925
4232,3,0,196,758,2940
4233,3,1,196,790,2940
4234,3,0,197,758,2955
4235,3,1,197,790,2955
4236,3,0,198,758,2970
4237,3,1,198,790,2970
4238,3,0,199,758,2985
4239,3,1,199,790,2985
4240,3,0,200,758,3000
4241,3,1,200,790,3000
4242,3,0,201,758,3015
4243,3,1,201,790,3015
4244,3,0,202,758,3030
4245,3,1,202,790,3030
4246,3,0,203,758,3045
4247,3,1,203,790,3045
4248,3,0,204,758,3060
4249,3,1,204,790,3060
4250,3,0,205,758,3075
4251,3,1,205,790,3075
4252,3,0,206,758,3090
4253,3,1,206,790,3090
4254,3,0,207,758,3105
4255,3,1,207,790,3105
4256,3,0,208,758,3120
4257,3,1,208,790,3120
4258,3,0,209,758,3135
4259,3,1,209,790,3135
4260,3,0,210,758,3150
4261,3,1,210,790,3150
4262,3,0,211,758,3165
4263,3,1,211,790,3165
4264,3,0,212,758,3180
4265,3,1,212,790,3180
4266,3,0,213,758,3195
4267,3,1,213,790,3195
4268,3,0,214,758,3210
4269,3,1,214,790,3210
4270,3,0,215,758,3225
4271,3,1,215,790,3225
4272,3,0,216,758,3240
4273,3,1,216,790,3240
4274,3,0,217,758,3255
4275,3,1,217,790,3255
4276,3,0,218,758,3270
4277,3,1,218,790,3270
4278,3,0,219,758,3285
4279,3,1,219,790,3285
4280,3,0,220,758,3300
4281,3,1,220,790,3300
4282,3,0,221,758,3315
4283,3,1,221,790,3315
4284,3,0,222,758,3330
4285,3,1,222,790,3330
4286,3,0,223,758,3345
4287,3,1,223,790,3345
4288,3,0,224,758,3360
4289,3,1,224,790,3360
4290,3,0,225,758,3375
4291,3,1,225,790,3375
4292,3,0,226,758,3390
4293,3,1,226,790,3390
4294,3,0,227,758,3405
4295,3,1,227,790,3405
4296,3,0,228,758,3420
4297,3,1,228,790,3420
4298,3,0,229,758,3435
4299,3,1,229,790,3435
4300,3,0,230,758,3450
4301,3,1,230,790,3450
4302,3,0,231,758,3465
4303,3,1,231,790,3465
4304,3,0,232,758,3480
4305,3,1,232,790,3480
4306,3,0,233,758,3495
4307,3,1,233,790,3495
4308,3,0,234,758,3510
4309,3,1,234,790,3510
4310,3,0,235,758,3525
4311,3,1,235,790,3525
4312,3,0,236,758,3540
4313,3,1,236,790,3540
4314,3,0,237,758,3555
4315,3,1,237,790,3555
4316,3,0,238,758,3570
4317,3,1,238,790,3570
4318,3,0,239,758,3585
4319,3,1,239,790,3585
4320,3,0,240,758,3600
4321,3,1,240,790,3600
4322,3,0,241,758,3615
4323,3,1,241,790,3615
4324,3,0,242,758,3630
4325,3,1,242,790,3630
4326,3,0,243,758,3645
4327,3,1,243,790,3645
4328,3,0,244,758,3660
4329,3,1,244,790,3660
4330,3,0,245,758,3675
4331,3,1,245,790,3675
4332,3,0,246,758,3690
4333,3,1,246,790,3690
4334,3,0,247,758,3705
4335,3,1,247,790,3705
4336,3,0,248,758,3720
4337,3,1,248,790,3720
4338,3,0,249,758,3735
4339,3,1,249,790,3735
4340,3,0,250,758,3750
4341,3,1,250,790,3750
4342,3,0,251,758,3765
4343,3,1,251,790,3765
4344,3,0,252,758,3780
4345,3,1,252,790,3780
4346,3,0,253,758,3795
4347,3,1,253,790,3795
4348,3,0,254,758,3810
4349,3,1,254,790,3810
4350,3,0,255,758,3825
4351,3,1,255,790,3825
4352,3,0,256,758,3840
4353,3,1,256,790,3840
4354,3,0,257,758,3855
4355,3,1,257,790,3855
4356,3,0,258,758,3870
4357,3,1,258,790,3870
4358,3,0,259,758,3885
4359,3,1,259,790,3885
4360,3,0,260,758,3900
4361,3,1,260,790,3900
4362,3,0,261,758,3915
4363,3,1,261,790,3915
4364,3,0,262,758,3930
4365,3,1,262,790,3930
4366,3,0,263,758,3945
4367,3,1,263,790,3945
4368,3,0,264,758,3960
4369,3,1,264,790,3960
4370,3,0,265,758,3975
4371,3,1,265,790,3975
4372,3,0,266,758,3990
4373,3,1,266,790,3990
4374,3,0,267,758,4005
4375,3,1,267,790,4005
4376,3,0,268,758,4020
4377,3,1,268,790,4020
4378,3,0,269,758,4035
4379,3,1,269,790,4035
4380,3,0,270,758,4050
4381,3,1,270,790,4050
4382,3,0,271,758,4065
4383,3,1,271,790,4065
4384,3,0,272,758,4080
4385,3,1,272,790,4080
4386,3,0,273,758,4095
4387,3,1,273,790,4095
4388,3,0,274,758,4110
4389,3,1,274,790,4110
4390,3,0,275,758,4125
4391,3,1,275,790,4125
4392,3,0,276,758,4140
4393,3,1,276,790,4140
4394,3,0,277,758,4155
4395,3,1,277,790,4155
4396,3,0,278,758,4170
4397,3,1,278,790,4170
4398,3,0,279,758,4185
4399,3,1,279,790,4185
4400,3,0,280,758,4200
4401,3,1,280,790,4200
4402,3,0,281,758,4215
4403,3,1,281,790,4215
4404,3,0,282,758,4230
4405,3,1,282,790,4230
4406,3,0,283,758,4245
4407,3,1,283,790,4245
4408,3,0,284,758,4260
4409,3,1,284,790,4260
4410,3,0,285,758,4275
4411,3,1,285,790,4275
4412,3,0,286,758,4290
4413,3,1,286,790,4290
4414,3,0,287,758,4305
4415,3,1,287,790,4305
4416,3,0,288,758,4320
4417,3,1,288,790,4320
4418,3,0,289,758,4335
4419,3,1,289,790,4335
4420,3,0,290,758,4350
4421,3,1,290,790,4350
4422,3,0,291,758,4365
4423,3,1,291,790,4365
4424,3,0,292,758,4380
4425,3,1,292,790,4380
4426,3,0,293,758,4395
4427,3,1,293,790,4395
4428,3,0,294,758,4410
4429,3,1,294,790,4410
4430,3,0,295,758,4425
4431,3,1,295,790,4425
4432,3,0,296,758,4440
4433,3,1,296,790,4440
4434,3,0,297,758,4455
4435,3,1,297,790,4455
4436,3,0,298,758,4470
4437,3,1,298,790,4470
4438,3,0,299,758,4485
4439,3,1,299,790,4485
4440,3,0,300,758,4500
4441,3,1,300,790,4500
4442,3,0,301,758,4515
4443,3,1,301,790,4515
4444,3,0,302,758,4530
4445,3,1,302,790,4530
4446,3,0,303,758,4545
4447,3,1,303,790,4545
4448,3,0,304,758,4560
4449,3,1,304,790,4560
4450,3,0,305,758,4575
4451,3,1,305,790,4575
4452,3,0,306,758,4590
4453,3,1,306,790,4590
4454,3,0,307,758,4605
4455,3,1,307,790,4605
4456,3,0,308,758,4620
4457,3,1,308,790,4620
4458,3,0,309,758,4635
4459,3,1,309,790,4635
4460,3,0,310,758,4650
4461,3,1,310,790,4650
4462,3,0,311,758,4665
4463,3,1,311,790,4665
4464,3,0,312,758,4680
4465,3,1,312,790,4680
4466,3,0,313,758,4695
4467,3,1,313,790,4695
4468,3,0,314,758,4710
4469,3,1,314,790,4710
4470,3,0,315,758,4725
4471,3,1,315,790,4725
4472,3,0,316,758,4740
4473,3,1,316,790,4740
4474,3,0,317,758,4755
4475,3,1,317,790,4755
4476,3,0,318,758,4770
4477,3,1,318,790,4770
4478,3,0,319,758,4785
4479,3,1,319,790,4785
4480,3,0,320,758,4800
4481,3,1,320,790,4800
4482,3,0,321,758,4815
4483,3,1,321,790,4815
4484,3,0,322,758,4830
4485,3,1,322,790,4830
4486,3,0,323,758,4845
4487,3,1,323,790,4845
4488,3,0,324,758,4860
4489,3,1,324,790,4860
4490,3,0,325,758,4875
4491,3,1,325,790,4875
4492,3,0,326,758,4890
4493,3,1,326,790,4890
4494,3,0,327,758,4905
4495,3,1,327,790,4905
4496,3,0,328,758,4920
4497,3,1,328,790,4920
4498,3,0,329,758,4935
4499,3,1,329,790,4935
4500,3,0,330,758,4950
4501,3,1,330,790,4950
4502,3,0,331,758,4965
4503,3,1,331,790,4965
4504,3,0,332,758,4980
4505,3,1,332,790,4980
4506,3,0,333,758,4995
4507,3,1,333,790,4995
4508,3,0,334,758,5010
4509,3,1,334,790,5010
4510,3,0,335,758,5025
4511,3,1,335,790,5025
4512,3,0,336,758,5040
4513,3,1,336,790,5040
4514,3,0,337,758,5055
4515,3,1,337,790,5055
4516,3,0,338,758,5070
4517,3,1,338,790,5070
4518,3,0,339,758,5085
4519,3,1,339,790,5085
4520,3,0,340,758,5100
4521,3,1,340,790,5100
4522,3,0,341,758,5115
4523,3,1,341,790,5115
4524,3,0,342,758,5130
4525,3,1,342,790,5130
4526,3,0,343,758,5145
4527,3,1,343,790,5145
4528,3,0,344,758,5160
4529,3,1,344,790,5160
4530,3,0,345,758,5175
4531,3,1,345,790,5175
4532,3,0,346,758,5190
4533,3,1,346,790,5190
4534,3,0,347,758,5205
4535,3,1,347,790,5205
4536,3,0,348,758,5220
4537,3,1,348,790,5220
4538,3,0,349,758,5235
4539,3,1,349,790,5235
4540,3,0,350,758,5250
4541,3,1,350,790,5250
4542,3,0,351,758,5265
4543,3,1,351,790,5265
4544,3,0,352,758,5280
4545,3,1,352,790,5280
4546,3,0,353,758,5295
4547,3,1,353,790,5295
4548,3,0,354,758,5310
4549,3,1,354,790,5310
4550,3,0,355,758,5325
4551,3,1,355,790,5325
4552,3,0,356,758,5340
4553,3,1,356,790,5340
4554,3,0,357,758,5355
4555,3,1,357,790,5355
4556,3,0,358,758,5370
4557,3,1,358,790,5370
4558,3,0,359,758,5385
4559,3,1,359,790,5385
4560,3,0,360,758,5400
4561,3,1,360,790,5400
4562,3,0,361,758,5415
4563,3,1,361,790,5415
4564,3,0,362,758,5430
4565,3,1,362,790,5430
4566,3,0,363,758,5445
4567,3,1,363,790,5445
4568,3,0,364,758,5460
4569,3,1,364,790,5460
4570,3,0,365,758,5475
4571,3,1,365,790,5475
4572,3,0,366,758,5490
4573,3,1,366,790,5490
4574,3,0,367,758,5505
4575,3,1,367,790,5505
4576,3,0,368,758,5520
4577,3,1,368,790,5520
4578,3,0,369,758,5535
4579,3,1,369,790,5535
4580,3,0,370,758,5550
4581,3,1,370,790,5550
4582,3,0,371,758,5565
4583,3,1,371,790,5565
4584,3,0,372,758,5580
4585,3,1,372,790,5580
4586,3,0,373,758,5595
4587,3,1,373,790,5595
4588,3,0,374,758,5610
4589,3,1,374,790,5610
4590,3,0,375,758,5625
4591,3,1,375,790,5625
4592,3,0,376,758,5640
4593,3,1,376,790,5640
4594,3,0,377,758,5655
4595,3,1,377,790,5655
4596,3,0,378,758,5670
4597,3,1,378,790,5670
4598,3,0,379,758,5685
4599,3,1,379,790,5685
4600,3,0,380,758,5700
4601,3,1,380,790,5700
4602,3,0,381,758,5715
4603,3,1,381,790,5715
4604,3,0,382,758,5730
4605,3,1,382,790,5730
4606,3,0,383,758,5745
4607,3,1,383,790,5745
4608,3,0,384,758,5760
4609,3,1,384,790,5760
4610,3,0,385,758,5775
4611,3,1,385,790,5775
4612,3,0,386,758,5790
4613,3,1,386,790,5790
4614,3,0,387,758,5805
4615,3,1,387,790,5805
4616,3,0,388,758,5820
4617,3,1,388,790,5820
4618,3,0,389,758,5835
4619,3,1,389,790,5835
4620,3,0,390,758,5850
4621,3,1,390,790,5850
4622,3,0,391,758,5865
4623,3,1,391,790,5865
4624,3,0,392,758,5880
4625,3,1,392,790,5880
4626,3,0,393,758,5895
4627,3,1,393,790,5895
4628,3,0,394,758,5910
4629,3,1,394,790,5910
4630,3,0,395,758,5925
4631,3,1,395,790,5925
4632,3,0,396,758,5940
4633,3,1,396,790,5940
4634,3,0,397,758,5955
4635,3,1,397,790,5955
4636,3,0,398,758,5970
4637,3,1,398,790,5970
4638,3,0,399,758,5985
4639,3,1,399,790,5985
4640,3,0,400,758,6000
4641,3,1,400,790,6000
4642,3,0,401,758,6015
4643,3,1,401,790,6015
4644,3,0,402,758,6030
4645,3,1,402,790,6030
4646,3,0,403,758,6045
4647,3,1,403,790,6045
4648,3,0,404,758,6060
4649,3,1,404,790,6060
4650,3,0,405,758,6075
4651,3,1,405,790,6075
4652,3,0,406,758,6090
4653,3,1,406,790,6090
4654,3,0,407,758,6105
4655,3,1,407,790,6105
4656,3,0,408,758,6120
4657,3,1,408,790,6120
4658,3,0,409,758,6135
4659,3,1,409,790,6135
4660,3,0,410,758,6150
4661,3,1,410,790,6150
4662,3,0,411,758,6165
4663,3,1,411,790,6165
4664,3,0,412,758,6180
4665,3,1,412,790,6180
4666,3,0,413,758,6195
4667,3,1,413,790,6195
4668,3,0,414,758,6210
4669,3,1,414,790,6210
4670,3,0,415,758,6225
4671,3,1,415,790,6225
4672,3,0,416,758,6240
4673,3,1,416,790,6240
4674,3,0,417,758,6255
4675,3,1,417,790,6255
4676,3,0,418,758,6270
4677,3,1,418,790,6270
4678,3,0,419,758,6285
4679,3,1,419,790,6285
4680,3,0,420,758,6300
4681,3,1,420,790,6300
4682,3,0,421,758,6315
4683,3,1,421,790,6315
4684,3,0,422,758,6330
4685,3,1,422,790,6330
4686,3,0,423,758,6345
4687,3,1,423,790,6345
4688,3,0,424,758,6360
4689,3,1,424,790,6360
4690,3,0,425,758,6375
4691,3,1,425,790,6375
4692,3,0,426,758,6390
4693,3,1,426,790,6390
4694,3,0,427,758,6405
4695,3,1,427,790,6405
4696,3,0,428,758,6420
4697,3,1,428,790,6420
4698,3,0,429,758,6435
4699,3,1,429,790,6435
4700,3,0,430,758,6450
4701,3,1,430,790,6450
4702,3,0,431,758,6465
4703,3,1,431,790,6465
4704,3,0,432,758,6480
4705,3,1,432,790,6480
4706,3,0,433,758,6495
4707,3,1,433,790,6495
4708,3,0,434,758,6510
4709,3,1,434,790,6510
4710,3,0,435,758,6525
4711,3,1,435,790,6525
4712,3,0,436,758,6540
4713,3,1,436,790,6540
4714,3,0,437,758,6555
4715,3,1,437,790,6555
4716,3,0,438,758,6570
4717,3,1,438,790,6570
4718,3,0,439,758,6585
4719,3,1,439,790,6585
4720,3,0,440,758,6600
4721,3,1,440,790,6600
4722,3,0,441,758,6615
4723,3,1,441,790,6615
4724,3,0,442,758,6630
4725,3,1,442,790,6630
4726,3,0,443,758,6645
4727,3,1,443,790,6645
4728,3,0,444,758,6660
4729,3,1,444,790,6660
4730,3,0,445,758,6675
4731,3,1,445,790,6675
4732,3,0,446,758,6690
4733,3,1,446,790,6690
4734,3,0,447,758,6705
4735,3,1,447,790,6705
4736,3,0,448,758,6720
4737,3,1,448,790,6720
4738,3,0,449,758,6735
4739,3,1,449,790,6735
4740,3,0,450,758,6750
4741,3,1,450,790,6750
4742,3,0,451,758,6765
4743,3,1,451,790,6765
4744,3,0,452,758,6780
4745,3,1,452,790,6780
4746,3,0,453,758,6795
4747,3,1,453,790,6795
4748,3,0,454,758,6810
4749,3,1,454,790,6810
4750,3,0,455,758,6825
4751,3,1,455,790,6825
4752,3,0,456,758,6840
4753,3,1,456,790,6840
4754,3,0,457,758,6855
4755,3,1,457,790,6855
4756,3,0,458,758,6870
4757,3,1,458,790,6870
4758,3,0,459,758,6885
4759,3,1,459,790,6885
4760,3,0,460,758,6900
4761,3,1,460,790,6900
4762,3,0,461,758,6915
4763,3,1,461,790,6915
4764,3,0,462,758,6930
4765,3,1,462,790,6930
4766,3,0,463,758,6945
4767,3,1,463,790,6945
4768,3,0,464,758,6960
4769,3,1,464,790,6960
4770,3,0,465,758,6975
4771,3,1,465,790,6975
4772,3,0,466,758,6990
4773,3,1,466,790,6990
4774,3,0,467,758,7005
4775,3,1,467,790,7005
4776,3,0,468,758,7020
4777,3,1,468,790,7020
4778,3,0,469,758,7035
4779,3,1,469,790,7035
4780,3,0,470,758,7050
4781,3,1,470,790,7050
4782,3,0,471,758,7065
4783,3,1,471,790,7065
4784,3,0,472,758,7080
4785,3,1,472,790,7080
4786,3,0,473,758,7095
4787,3,1,473,790,7095
4788,3,0,474,758,7110
4789,3,1,474,790,7110
4790,3,0,475,758,7125
4791,3,1,475,790,7125
4792,3,0,476,758,7140
4793,3,1,476,790,7140
4794,3,0,477,758,7155
4795,3,1,477,790,7155
4796,3,0,478,758,7170
4797,3,1,478,790,7170
4798,3,0,479,758,7185
4799,3,1,479,790,7185
4800,3,0,480,758,7200
4801,3,1,480,790,7200
4802,3,0,481,758,7215
4803,3,1,481,790,7215
4804,3,0,482,758,7230
4805,3,1,482,790,7230
4806,3,0,483,758,7245
4807,3,1,483,790,7245
4808,3,0,484,758,7260
4809,3,1,484,790,7260
4810,3,0,485,758,7275
4811,3,1,485,790,7275
4812,3,0,486,758,7290
4813,3,1,486,790,7290
4814,3,0,487,758,7305
4815,3,1,487,790,7305
4816,3,0,488,758,7320
4817,3,1,488,790,7320
4818,3,0,489,758,7335
4819,3,1,489,790,7335
4820,3,0,490,758,7350
4821,3,1,490,790,7350
4822,3,0,491,758,7365
4823,3,1,491,790,7365
4824,3,0,492,758,7380
4825,3,1,492,790,7380
4826,3,0,493,758,7395
4827,3,1,493,790,7395
4828,3,0,494,758,7410
4829,3,1,494,790,7410
4830,3,0,495,758,7425
4831,3,1,495,790,7425
4832,3,0,496,758,7440
4833,3,1,496,790,7440
4834,3,0,497,758,7455
4835,3,1,497,790,7455
4836,3,0,498,758,7470
4837,3,1,498,790,7470
4838,3,0,499,758,7485
4839,3,1,499,790,7485
4840,3,0,500,758,7500
4841,3,1,500,790,7500
4842,3,0,501,758,7515
4843,3,1,501,790,7515
4844,3,0,502,758,7530
4845,3,1,502,790,7530
4846,3,0,503,758,7545
4847,3,1,503,790,7545
4848,3,0,504,758,7560
4849,3,1,504,790,7560
4850,3,0,505,758,7575
4851,3,1,505,790,7575
4852,3,0,506,758,7590
4853,3,1,506,790,7590
4854,3,0,507,758,7605
4855,3,1,507,790,7605
4856,3,0,508,758,7620
4857,3,1,508,790,7620
4858,3,0,509,758,7635
4859,3,1,509,790,7635
4860,3,0,510,758,7650
4861,3,1,510,790,7650
4862,3,0,511,758,7665
4863,3,1,511,790,7665
4864,3,0,512,758,7680
4865,3,1,512,790,7680
4866,3,0,513,758,7695
4867,3,1,513,790,7695
4868,3,0,514,758,7710
4869,3,1,514,790,7710
4870,3,0,515,758,7725
4871,3,1,515,790,7725
4872,3,0,516,758,7740
4873,3,1,516,790,7740
4874,3,0,517,758,7755
4875,3,1,517,790,7755
4876,3,0,518,758,7770
4877,3,1,518,790,7770
4878,3,0,519,758,7785
4879,3,1,519,790,7785
4880,3,0,520,758,7800
4881,3,1,520,790,7800
4882,3,0,521,758,7815
4883,3,1,521,790,7815
4884,3,0,522,758,7830
4885,3,1,522,790,7830
4886,3,0,523,758,7845
4887,3,1,523,790,7845
4888,3,0,524,758,7860
4889,3,1,524,790,7860
4890,3,0,525,758,7875
4891,3,1,525,790,7875
4892,3,0,526,758,7890
4893,3,1,526,790,7890
4894,3,0,527,758,7905
4895,3,1,527,790,7905
4896,3,0,528,758,7920
4897,3,1,528,790,7920
4898,3,0,529,758,7935
4899,3,1,529,790,7935
4900,3,0,530,758,7950
4901,3,1,530,790,7950
4902,3,0,531,758,7965
4903,3,1,531,790,7965
4904,3,0,532,758,7980
4905,3,1,532,790,7980
4906,3,0,533,758,7995
4907,3,1,533,790,7995
4908,3,0,534,758,8010
4909,3,1,534,790,8010
4910,3,0,535,758,8025
4911,3,1,535,790,8025
4912,3,0,536,758,8040
4913,3,1,536,790,8040
4914,3,0,537,758,8055
4915,3,1,537,790,8055
4916,3,0,538,758,8070
4917,3,1,538,790,8070
4918,3,0,539,758,8085
4919,3,1,539,790,8085
4920,3,0,540,758,8100
4921,3,1,540,790,8100
4922,3,0,541,758,8115
4923,3,1,541,790,8115
4924,3,0,542,758,8130
4925,3,1,542,790,8130
4926,3,0,543,758,8145
4927,3,1,543,790,8145
4928,3,0,544,758,8160
4929,3,1,544,790,8160
4930,3,0,545,758,8175
4931,3,1,545,790,8175
4932,3,0,546,758,8190
4933,3,1,546,790,8190
4934,3,0,547,758,8205
4935,3,1,547,790,8205
4936,3,0,548,758,8220
4937,3,1,548,790,8220
4938,3,0,549,758,8235
4939,3,1,549,790,8235
4940,3,0,550,758,8250
4941,3,1,550,790,8250
4942,3,0,551,758,8265
4943,3,1,551,790,8265
4944,3,0,552,758,8280
4945,3,1,552,790,8280
4946,3,0,553,758,8295
4947,3,1,553,790,8295
4948,3,0,554,758,8310
4949,3,1,554,790,8310
4950,3,0,555,758,8325
4951,3,1,555,790,8325
4952,3,0,556,758,8340
4953,3,1,556,790,8340
4954,3,0,557,758,8355
4955,3,1,557,790,8355
4956,3,0,558,758,8370
4957,3,1,558,790,8370
4958,3,0,559,758,8385
4959,3,1,559,790,8385
4960,3,0,560,758,8400
4961,3,1,560,790,8400
4962,3,0,561,758,8415
4963,3,1,561,790,8415
4964,3,0,562,758,8430
4965,3,1,562,790,8430
4966,3,0,563,758,8445
4967,3,1,563,790,8445
4968,3,0,564,758,8460
4969,3,1,564,790,8460
4970,3,0,565,758,8475
4971,3,1,565,790,8475
4972,3,0,566,758,8490
4973,3,1,566,790,8490
4974,3,0,567,758,8505
4975,3,1,567,790,8505
4976,3,0,568,758,8520
4977,3,1,568,790,8520
4978,3,0,569,758,8535
4979,3,1,569,790,8535
4980,3,0,570,758,8550
4981,3,1,570,790,8550
4982,3,0,571,758,8565
4983,3,1,571,790,8565
4984,3,0,572,758,8580
4985,3,1,572,790,8580
4986,3,0,573,758,8595
4987,3,1,573,790,8595
4988,3,0,574,758,8610
4989,3,1,574,790,8610
4990,3,0,575,758,8625
4991,3,1,575,790,8625
4992,3,0,576,758,8640
4993,3,1,576,790,8640
4994,3,0,577,758,8655
4995,3,1,577,790,8655
4996,3,0,578,758,8670
4997,3,1,578,790,8670
4998,3,0,579,758,8685
4999,3,1,579,790,8685
5000,3,0,580,758,8700
5001,3,1,580,790,8700
5002,3,0,581,758,8715
5003,3,1,581,790,8715
5004,3,0,582,758,8730
5005,3,1,582,790,8730
5006,3,0,583,758,8745
5007,3,1,583,790,8745
5008,3,0,584,758,8760
5009,3,1,584,790,8760
5010,3,0,585,758,8775
5011,3,1,585,790,8775
5012,3,0,586,758,8790
5013,3,1,586,790,8790
5014,3,0,587,758,8805
5015,3,1,587,790,8805
5016,3,0,588,758,8820
5017,3,1,588,790,8820
5018,3,0,589,758,8835
5019,3,1,589,790,8835
5020,3,0,590,758,8850
5021,3,1,590,790,8850
5022,3,0,591,758,8865
5023,3,1,591,790,8865
5024,3,0,592,758,8880
5025,3,1,592,790,8880
5026,3,0,593,758,8895
5027,3,1,593,790,8895
5028,3,0,594,758,8910
5029,3,1,594,790,8910
5030,3,0,595,758,8925
5031,3,1,595,790,8925
5032,3,0,596,758,8940
5033,3,1,596,790,8940
5034,3,0,597,758,8955
5035,3,1,597,790,8955
5036,3,0,598,758,8970
5037,3,1,598,790,8970
5038,3,0,599,758,8985
5039,3,1,599,790,8985
5040,3,0,600,758,9000
5041,3,1,600,790,9000
5042,3,0,601,758,9015
5043,3,1,601,790,9015
5044,3,0,602,758,9030
5045,3,1,602,790,9030
5046,3,0,603,758,9045
5047,3,1,603,790,9045
5048,3,0,604,758,9060
5049,3,1,604,790,9060
5050,3,0,605,758,9075
5051,3,1,605,790,9075
5052,3,0,606,758,9090
5053,3,1,606,790,9090
5054,3,0,607,758,9105
5055,3,1,607,790,9105
5056,3,0,608,758,9120
5057,3,1,608,790,9120
5058,3,0,609,758,9135
5059,3,1,609,790,9135
5060,3,0,610,758,9150
5061,3,1,610,790,9150
5062,3,0,611,758,9165
5063,3,1,611,790,9165
5064,3,0,612,758,9180
5065,3,1,612,790,9180
5066,3,0,613,758,9195
5067,3,1,613,790,9195
5068,3,0,614,758,9210
5069,3,1,614,790,9210
5070,3,0,615,758,9225
5071,3,1,615,790,9225
5072,3,0,616,758,9240
5073,3,1,616,790,9240
5074,3,0,617,758,9255
5075,3,1,617,790,9255
5076,3,0,618,758,9270
5077,3,1,618,790,9270
5078,3,0,619,758,9285
5079,3,1,619,790,9285
5080,3,0,620,758,9300
5081,3,1,620,790,9300
5082,3,0,621,758,9315
5083,3,1,621,790,9315
5084,3,0,622,758,9330
5085,3,1,622,790,9330
5086,3,0,623,758,9345
5087,3,1,623,790,9345
5088,3,0,624,758,9360
5089,3,1,624,790,9360
5090,3,0,625,758,9375
5091,3,1,625,790,9375
